"","ID","description","units","datasetLabel","datasteURL","themeLabel","themeURL","watershedType"
"3253","TOT_NWALT12_41",NA,NA,"land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","totRoute_name"
"3254","TOT_NWALT12_43",NA,NA,"land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","totRoute_name"
"3255","TOT_NWALT12_44",NA,NA,"land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","totRoute_name"
"3256","TOT_NWALT12_45",NA,NA,"land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","totRoute_name"
"3257","TOT_NWALT12_50",NA,NA,"land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","totRoute_name"
"3258","TOT_NWALT12_60",NA,NA,"land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","totRoute_name"
"3259","ACC_NWALT74_11","land-use and land-cover type Water: Streams, rivers, lakes, ponds, bays, and estuaries.","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3260","ACC_NWALT74_12","land-use and land-cover type Wetlands","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3261","ACC_NWALT74_21","land-use and land-cover type Major Transportation","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3262","ACC_NWALT74_22","land-use and land-cover type Commercial/Services","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3263","ACC_NWALT74_23","land-use and land-cover type Industrial/Military","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3264","ACC_NWALT74_24","land-use and land-cover type Recreation","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3265","ACC_NWALT74_25","land-use and land-cover type Residential, High Density","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3266","ACC_NWALT74_26","land-use and land-cover type Residential, Low-Medium Density","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3267","ACC_NWALT74_27","land-use and land-cover type Developed, Other","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3268","ACC_NWALT74_31","land-use and land-cover type Urban Interface High","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3269","ACC_NWALT74_32","land-use and land-cover type Urban Interface Low Medium","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3270","ACC_NWALT74_33","land-use and land-cover type Anthropogenic Other","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
"3271","ACC_NWALT74_41","land-use and land-cover type Mining/Extraction","percent","land-use and land-cover type Very Low Use, Conservation: Areas in GAP status 1 in Protected Areas Database Conservation Biology Institute Edition V2 (for example, National Wild- life Refuges, National Parks, Wilderness Areas, and National Preserves). Does not include lands in the USDA Conservation Reserve Program. Very low human usage.","https://www.sciencebase.gov/catalog/item/58cadb5be4b0849ce97c8ad5","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","divRoute_name"
