,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
583,USGS,13057940,WILLOW CREEK BL TEX CREEK NR RIRIE ID,ST,43.44194444,-111.72833329999999,S,NAD83, 5200.,  1,NGVD29,17040205
584,USGS,13058000,WILLOW CREEK NR RIRIE ID,ST,43.5833333,-111.74611100000001,S,NAD83, 4950.,20.,NGVD29,17040205
585,USGS,13058510,SAND CREEK NEAR UCON ID,ST,43.57416667,-111.895,S,NAD83, 4850, .1,NGVD29,17040201
586,USGS,13058520,WILLOW CREEK FLOODWAY CHANNEL NR UCON ID,ST,43.57638889,-111.91305559999999,S,NAD83, 4840, .1,NGVD29,17040201
587,USGS,13058529,WILLOW CR FLOODWAY CHANNEL AT MOUTH NR ID FALLS ID,ST,43.574722200000004,-112.04805559999998,S,NAD83, 4745, .1,NGVD29,17040201
588,USGS,13058530,WILLOW CREEK BLW FLOODWAY CHANNEL NR UCON ID,ST,43.5758333,-111.91194440000001,S,NAD83, 4840, .1,NGVD29,17040201
589,USGS,13060000,SNAKE RIVER NR SHELLEY ID,ST,43.41305556,-112.135,S,NAD83, 4599.,20.,NGVD29,17040206
590,USGS,13061300,GREAT WESTERN CANAL WASTE NR WOODVILLE ID,ST-CA,43.3825,-112.17194440000002,S,NAD83, 4600, 10,NGVD29,17040206
591,USGS,13062500,SNAKE RIVER AT BLACKFOOT ID,ST,43.1975,-112.36916670000001,S,NAD83, 4490., .1,NGVD29,17040206
592,USGS,13063000,BLACKFOOT RIVER AB RESERVOIR NR HENRY ID,ST,42.81527778,-111.50666670000001,S,NAD83, 6259.36, .1,NGVD29,17040207
593,USGS,13066000,BLACKFOOT RIVER NR SHELLEY ID,ST,43.26277778,-112.04777779999999,S,NAD83, 4650.,20.,NGVD29,17040207
594,USGS,13068300,BLACKFOOT RIVER BELOW NORTH CANAL AT BLACKFOOT ID,ST,43.1683333,-112.3347222,S,NAD83,,,,17040207
595,USGS,13068495,BLACKFOOT RIVER BYPASS NR BLACKFOOT ID,ST,43.1708333,-112.3877778,S,NAD83, 4469.05,.01,NGVD29,17040207
596,USGS,13068500,BLACKFOOT RIVER NR BLACKFOOT ID,ST,43.13055556,-112.47666670000001,S,NAD83, 4420.,20.,NGVD29,17040207
597,USGS,13069500,SNAKE RIVER NR BLACKFOOT ID,ST,43.12527778,-112.5188889,S,NAD83, 4400.83,.01,NGVD29,17040206
598,USGS,13069532,CRYSTAL WASTE NR SPRINGFIELD ID,ST,43.05166667,-112.6863889,S,NAD83,,,,17040206
599,USGS,13069540,DANIELSON CREEK NR SPRINGFIELD ID,ST,43.0588021,-112.69054399999999,F,NAD83,,,,17040206
600,USGS,13069565,ABERDEEN WASTE NR ABERDEEN ID,ST,42.92407865,-112.81138130000001,F,NAD83,,,,17040206
601,USGS,13073000,PORTNEUF RIVER AT TOPAZ ID,ST,42.6247222,-112.08805559999999,S,NAD83, 4918.0, .1,NGVD29,17040208
602,USGS,13075000,MARSH CREEK NR MCCAMMON ID,ST,42.63,-112.22555559999999,S,NAD83, 4610,  1,NGVD29,17040208
603,USGS,13075500,PORTNEUF RIVER AT POCATELLO ID,ST,42.87166667,-112.46805559999999,S,NAD83, 4418.41,.01,NGVD29,17040208
604,USGS,13075910,PORTNEUF RIVER NR TYHEE ID,ST,42.9447222,-112.54444440000002,S,NAD83, 4370, .1,NGVD29,17040208
605,USGS,13075958,ROSS FORK AT RIO VISTA ROAD NEAR FORT HALL ID,ST,43.00138889,-112.5163889,S,NAD83, 4380, 10,NGVD29,17040206
606,USGS,13075983,SPRING CREEK AT SHEEPSKIN RD NR FORT HALL ID,ST,43.0425,-112.55,1,NAD83,,,,17040206
607,USGS,1307599660,WEST FORK CREEK NR ARBON ID,ST,42.587969799999996,-112.5885923,F,NAD83, 4970, 20,NGVD29,17040206
608,USGS,1307599910,SAWMILL CREEK NR ARBON ID,ST,42.652222200000004,-112.7047222,S,NAD83, 5190,  1,NGVD29,17040206
609,USGS,13076100,RATTLESNAKE CREEK NR POCATELLO ID,ST,42.701024600000004,-112.5585929,1,NAD83, 4980, 20,NGVD29,17040206
610,USGS,13076110,BANNOCK CREEK BL RATTLESNAKE CREEK NR ARBON ID,ST,42.70130220000001,-112.6022058,F,NAD83, 4710, 20,NGVD29,17040206
611,USGS,13076200,BANNOCK CREEK NR POCATELLO ID,ST,42.88602435,-112.6424866,F,NAD83, 4400, 20,NGVD29,17040206
612,USGS,13077000,SNAKE RIVER AT NEELEY ID,ST,42.7675,-112.87944440000001,S,NAD83, 4241.60,.01,NGVD29,17040209
613,USGS,13077650,ROCK CREEK NR AMERICAN FALLS ID,ST,42.65268956,-113.0174952,S,NAD83, 4220,  5,NGVD29,17040209
614,USGS,13077700,"GEORGE CREEK NEAR YOST, UTAH",ST,41.9185291,-113.48166909999999,F,NAD83, 7000.00, 20,NGVD29,17040210
615,USGS,13078000,RAFT RIVER AB ONEMILE CREEK NR MALTA ID,ST,42.0636111,-113.4513889,S,NAD83, 4940, 10,NGVD29,17040210
616,USGS,13079901,"RAFT RIVER NR MOUTH AT (YALE) RAFT RIVER, ID",ST,42.59768797,-113.2386093,1,NAD83, 4200.,20.,NGVD29,17040210
617,USGS,13081500,SNAKE R NR MINIDOKA ID (AT HOWELLS FERRY),ST,42.67277778,-113.50027779999999,S,NAD83, 4132.20,.01,NGVD29,17040209
618,USGS,13082060,F-DRAIN NR DECLO ID,ST,42.54685375,-113.62834299999999,F,NAD83, 4162.,20.,NGVD29,17040209
619,USGS,13082320,MARSH CREEK NR DECLO ID,ST,42.5247222,-113.64805559999999,S,NAD83, 4175.,20.,NGVD29,17040209
620,USGS,13082500,GOOSE CREEK AB TRAPPER CREEK NR OAKLEY ID,ST,42.1261111,-113.93555559999999,S,NAD83, 4770,  1,NGVD29,17040211
621,USGS,13083000,TRAPPER CREEK NR OAKLEY ID,ST,42.165833299999996,-113.98361100000001,S,NAD83, 4820,  1,NGVD29,17040211
622,USGS,13084400,BIRCH CREEK ABV DIVERSIONS NR OAKLEY ID,ST,42.17777778,-113.81916670000001,S,NAD83, 5100, 20,NGVD29,17040211
623,USGS,130875048,LOWER MILNER POWER PLANT PIPE 1 AT MILNER ID,ST,42.52463396,-114.0303054,M,NAD83,,,,17040212
624,USGS,130875049,LOWER MILNER POWER PLANT PIPE 2 AT MILNER ID,ST,42.52463396,-114.0303054,M,NAD83,,,,17040212
625,USGS,13087505,LOWER MILNER POWER PLANT AT MILNER ID,ST,42.52463396,-114.0303054,F,NAD83,,,,17040212
626,USGS,13087995,SNAKE RIVER GAGING STATION AT MILNER ID,ST,42.52805556,-114.01833329999998,S,NAD83,,,,17040212
627,USGS,13088000,SNAKE RIVER AT MILNER ID  (TOTAL FLOW),ST,42.52796709,-114.01863859999999,F,NAD83, 4062.90,.01,NGVD29,17040212
628,USGS,13088400,DRY CREEK NR ARTESIAN CITY ID,ST,42.37213588,-114.18724850000001,F,NAD83,,,,17040212
629,USGS,13088510,BIG COTTONWOOD CREEK NEAR OAKLEY ID,ST,42.29407878,-114.02252,S,NAD83, 4798.72, .1,NAVD88,17040211
630,USGS,13089500,DEVILS WASHBOWL SPRING NR KIMBERLY 10S 18E 04AAD1S,ST,42.589722200000004,-114.34694440000001,F,NAD83, 3540.,20.,NGVD29,17040212
631,USGS,13090000,SNAKE RIVER NR KIMBERLY ID,ST,42.5908333,-114.36027779999999,1,NAD83, 3362.67,.01,NGVD29,17040212
632,USGS,13090370,FISH HATCHERY WASTE NR TWIN FALLS ID,ST,42.59138889,-114.43444440000002,S,NAD83, 3635.,20.,NGVD29,17040212
633,USGS,13090500,SNAKE RIVER NR TWIN FALLS ID,ST,42.60611110000001,-114.4763889,1,NAD83, 3130.,20.,NGVD29,17040212
634,USGS,13090998,BLUE LAKES SPRING PUMPING PLANT NR TWIN FALLS ID,SP,42.615,-114.4652778,S,NAD83,,,,17040212
635,USGS,13090999,BLUE LAKES SPRING BEL PUMP PLANT NR TWIN FALLS ID,ST,42.6147222,-114.46833329999998,H,NAD83,,,,17040212
636,USGS,13091000,BLUE LAKES SPRING NR TWIN FALLS ID 09S 17E 28DBA1S,SP,42.614632,-114.46920549999999,F,NAD83, 3300.,20.,NGVD29,17040212
637,USGS,13091733,JEROME GOLF COURSE DRAIN NR JEROME ID,ST,42.63388889,-114.5175,S,NAD83, 3560,005,NGVD29,17040212
638,USGS,13092747,ROCK CREEK AB HWY 30/93 XING AT TWIN FALLS ID,ST,42.5625,-114.49472220000001,S,NAD83, 3630,  1,NGVD29,17040212
639,USGS,13093000,ROCK CREEK BELOW POLELINE ROAD NR TWIN FALLS ID,ST,42.593520500000004,-114.52976299999999,F,NAD83, 3500.,20.,NGVD29,17040212
640,USGS,13093150,SONNICKSON BUTTE DRAIN NR JEROME ID,ST,42.64435216,-114.5580982,F,NAD83, 3510.,20.,NGVD29,17040212
641,USGS,13093550,CEDAR DRAW NR FILER ID,ST,42.653611100000006,-114.65416670000002,S,NAD83, 3032.48,.01,NGVD29,17040212
642,USGS,13094000,SNAKE RIVER NR BUHL ID,ST,42.665833299999996,-114.71222220000001,F,NAD83, 2951.90,.01,NGVD29,17040212
643,USGS,13094700,MUD CREEK NR BUHL ID,ST,42.6593484,-114.78866299999999,F,NAD83, 2950.,20.,NGVD29,17040212
644,USGS,13095050,DEEP CREEK AT MOUTH NR BUHL ID,ST,42.65823725,-114.80921950000001,F,NAD83,,,,17040212
645,USGS,13095175,BRIGGS SPRING AT HEAD NEAR BUHL ID,SP,42.67388889,-114.80916670000002,S,NAD83, 3005.,20.,NGVD29,17040212
646,USGS,13095360,S-COULEE NR WENDELL ID,ST,42.69601457,-114.8053308,F,NAD83,,,,17040212
647,USGS,13095500,BOX CANYON SPRINGS NR WENDELL ID,SP,42.7075,-114.8102778,S,NAD83, 2950, 1.,NGVD29,17040212
648,USGS,13105000,SALMON FALLS CREEK NR SAN JACINTO NV,ST,41.9447222,-114.68861100000001,S,NAD83, 5120,.01,NGVD29,17040213
649,USGS,13106000,SALMON RIVER CANAL CO CANAL NR ROGERSON ID,ST-CA,42.220833299999995,-114.73777779999999,1,NAD83,,,,17040213
650,USGS,13108150,SALMON FALLS CREEK NR HAGERMAN ID,ST,42.69638889,-114.8552778,S,NAD83, 2900.,20.,NGVD29,17040213
651,USGS,13108900,CAMAS CREEK AT RED ROAD NR KILGORE ID,ST,44.288801299999996,-111.8946949,1,NAD83, 6220, 20,NGVD29,17040214
652,USGS,13112000,CAMAS CREEK AT CAMAS ID,ST,44.00277778,-112.22111100000001,S,NAD83, 4806.84,.01,NGVD29,17040214
653,USGS,13113000,BEAVER CREEK AT SPENCER ID,ST,44.35527778,-112.18,S,NAD83, 5843,4.3,NAVD88,17040214
654,USGS,13113500,BEAVER CREEK AT DUBOIS ID,ST,44.17666667,-112.2288889,S,NAD83, 5150.,20.,NGVD29,17040214
655,USGS,13116500,MEDICINE LODGE CREEK NR SMALL ID,ST,44.25916667,-112.41027779999999,S,NAD83, 5440.,20.,NGVD29,17040215
656,USGS,13117020,BIRCH CREEK AT BLUE DOME INN NR RENO ID,ST,44.1533333,-112.90916670000001,S,NAD83, 6050.,20.,NGVD29,17040216
657,USGS,13117360,SAWMILL CREEK AB SUMMIT CREEK NR CLYDE ID,ST,44.221578,-113.31806840000002,F,NAD83, 6150, 20,NGVD29,17040217
658,USGS,13118700,LITTLE LOST RIVER BL WET CREEK NR HOWE ID,ST,44.138611100000006,-113.2452778,S,NAD83, 5880.,20.,NGVD29,17040217
659,USGS,13118975,LITTLE LOST RIVER AB FLOOD DIVERSION NR HOWE ID,ST,43.884825,-113.09700829999998,1,NAD83, 5073,4.3,NAVD88,17040217
660,USGS,13119000,"LITTLE LOST RIVER NR HOWE, ID",ST,43.87027778,-113.0877778,1,NAD83, 5020.,20.,NGVD29,17040217
661,USGS,13120000,NF BIG LOST RIVER AT WILD HORSE NR CHILLY ID,ST,43.93277778,-114.11388889999999,S,NAD83, 6862.,.06,NAVD88,17040218
662,USGS,13120500,BIG LOST RIVER AT HOWELL RANCH NR CHILLY ID,ST,43.9983333,-114.021111,S,NAD83, 6621.95,.01,NGVD29,17040218
663,USGS,13122000,THOUSAND SPRINGS CREEK NR CHILLY ID,ST,44.06666667,-113.8402778,S,NAD83, 6220, 10,NGVD29,17040218
664,USGS,13124265,WARM SPRINGS CREEK BELOW DIVERSION NR MACKAY ID,ST,43.98513889,-113.79908329999999,1,NAD83, 6153,4.3,NAVD88,17040218
665,USGS,13127000,BIG LOST RIVER BL MACKAY RES NR MACKAY ID,ST,43.93916667,-113.64833329999999,S,NAD83, 5946.39,.01,NGVD29,17040218
666,USGS,13128900,LOWER CEDAR CREEK AB DIVS NR MACKAY ID,ST,43.96694444,-113.57777779999999,S,NAD83, 6800.,20.,NGVD29,17040218
667,USGS,13131000,"ANTELOPE CREEK NR DARLINGTON, ID",ST,43.733611100000005,-113.51472220000001,S,NAD83, 5840.,20.,NGVD29,17040218
668,USGS,13132100,BIG LOST RIVER BELOW MOORE DIV NR MOORE ID,ST,43.784361100000005,-113.36088889999999,1,NAD83, 5534,4.3,NAVD88,17040218
669,USGS,13132373,BIG LOST RIVER AT ARCO AT SUNSET ROAD ID,ST,43.63819444,-113.3265,1,NAD83, 5335,4.3,NAVD88,17040218
670,USGS,13132500,BIG LOST RIVER NR ARCO ID,ST,43.58194444,-113.27083329999999,S,NAD83, 5240.,20.,NGVD29,17040218
671,USGS,13132513,INL DIVERSION AT HEAD NEAR ARCO ID,ST,43.513611100000006,-113.08388889999999,S,NAD83, 5000.00,.01,NGVD29,17040218
672,USGS,13132515,INL DIV AT OUTLET OF SPREADING AREA A NEAR ARCO ID,ST,43.49555556,-113.07333329999999,S,NAD83, 5000.00,.01,NGVD29,17040218
673,USGS,13132520,BIG LOST RIVER BL INL DIV NEAR ARCO ID,ST,43.5158333,-113.08194440000001,S,NAD83, 5000.00,.01,NGVD29,17040218
674,USGS,13132535,BIG LOST R AT LINCOLN BLVD BRIDGE NR ATOMIC CITY,ST,43.57388889,-112.94333329999999,S,NAD83, 4900,.01,NGVD29,17040218
675,USGS,13132565,BIG LOST RIVER AB BIG LOST RIVER SINKS NR HOWE ID,ST,43.7233333,-112.875,S,NAD83, 4805, 1.,NGVD29,17040218
676,USGS,13134556,N CHANNEL SNAKE R @ UPPER SALMON FALLS NR HAGERMAN,ST,42.76944444,-114.9038889,S,NAD83,,,,17040212
677,USGS,13135000,SNAKE RIVER BL LOWER SALMON FALLS NR HAGERMAN ID,ST,42.84851319,-114.9014473,F,NAD83, 2727.70,.01,NGVD29,17040212
678,USGS,13135500,BIG WOOD RIVER NR KETCHUM ID,ST,43.78629677,-114.4250547,F,NAD83, 6240.,20.,NGVD29,17040219
679,USGS,13135520,NF BIG WOOD RIVER NR SAWTOOTH NRA HQ NR KETCHUM ID,ST,43.78611110000001,-114.41916670000002,S,NAD83, 6252,4.3,NAVD88,17040219
680,USGS,13136550,"WARM SPRINGS CR AT GATES RD NR KETCHUM, ID",ST,43.6830972,-114.4055167,1,NAD83, 5884,4.3,NAVD88,17040219
681,USGS,13137000,WARM SPRINGS CREEK NEAR KETCHUM ID,ST,43.6897222,-114.38472220000001,S,NAD83,,,,17040221
682,USGS,13137300,"TRAIL CREEK NR SUN VALLEY, ID",ST,43.72319444,-114.32438059999998,5,NAD83, 6072,4.3,NAVD88,17040219
683,USGS,13137500,TRAIL CREEK AT KETCHUM ID,ST,43.67421667,-114.362261,1,NAD83, 5790.,20.,NGVD29,17040221
684,USGS,13138000,EAST FORK BIG WOOD RIVER AT GIMLET ID,ST,43.60305556,-114.33027779999999,S,NAD83,,,,17040219
685,USGS,13138650,"DEER CREEK NR DEER CREEK RANCH NR HAILEY, ID",ST,43.55364444,-114.41965829999998,5,NAD83, 5641,4.3,NAVD88,17040219
686,USGS,13139500,BIG WOOD RIVER AT HAILEY ID,ST,43.5172222,-114.32166670000001,S,NAD83, 5295.42,.01,NGVD29,17040219
687,USGS,13139510,BIG WOOD RIVER AT HAILEY ID TOTAL FLOW,ST,43.5172222,-114.32166670000001,S,NAD83, 5295.42,.01,NGVD29,17040219
688,USGS,13140335,"BIG WOOD R AT S BROADFORD BRIDGE NR BELLEVUE, ID",ST,43.4679833,-114.2677389,1,NAD83, 5163,4.3,NAVD88,17040219
689,USGS,13140800,BIG WOOD RIVER AT STANTON CROSSING NR BELLEVUE ID,ST,43.32916667,-114.31916670000001,S,NAD83, 4830.,20.,NGVD29,17040219
690,USGS,13141000,"BIG WOOD RIVER NR BELLEVUE, ID",ST,43.32805556,-114.34166670000002,1,NAD83, 4820.,20.,NGVD29,17040219
691,USGS,13141500,CAMAS CREEK NR BLAINE ID,ST,43.33277778,-114.54194440000002,S,NAD83, 4870.,20.,NGVD29,17040220
692,USGS,13142500,BIG WOOD RIVER BL MAGIC DAM NR RICHFIELD ID,ST,43.24805556,-114.35666670000002,S,NAD83, 4661.60,.01,NGVD29,17040219
693,USGS,13147900,LITTLE WOOD RIVER AB HIGH FIVE CREEK NR CAREY ID,ST,43.49305556,-114.05722220000001,S,NAD83, 5320.,20.,NGVD29,17040221
694,USGS,13148500,LITTLE WOOD RIVER NR CAREY ID,ST,43.39,-113.99972220000001,S,NAD83, 4990.59,.01,NGVD29,17040221
695,USGS,13150430,SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID,ST,43.32336110000001,-114.10835,1,NAD83, 4843,4.3,NAVD88,17040221
696,USGS,13152500,MALAD RIVER NR GOODING ID,ST,42.88638889,-114.8030556,S,NAD83, 3345.,20.,NGVD29,17040219
697,USGS,13152940,MALAD POWER FLUME NR BLISS ID,ST,42.8649021,-114.8872803,F,NAD83, 2915.,20.,NGVD29,17040219
698,USGS,13153500,MALAD RIVER NR BLISS ID,ST,42.86323537,-114.90200300000001,F,NAD83,,,,17040219
699,USGS,1315377299,KING HILL IRR DIST PUMPING PLANT AT WILEY SITE,ST,42.911568200000005,-114.98228449999999,F,NAD83,,,,17040212
700,USGS,13153773,KING HILL CANAL (WILEY SITE) NR BLISS ID,ST-CA,42.9112904,-114.98256229999998,F,NAD83,,,,17040212
701,USGS,13153776,SNAKE RIVER BL BLISS DAM NR BLISS ID,ST,42.91434520000001,-115.09339820000001,S,NAD83, 2630.,20.,NGVD29,17040212
702,USGS,13153778,KING HILL IRR DIST PUMPING PLANT AT BLACK MESA,ST,42.91462247,-115.1622885,F,NAD83,,,,17040212
703,USGS,13153779,KING HILL CANAL (BLACK MESA SITE) NR KING HILL ID,ST-CA,42.9161111,-115.1663889,S,NAD83,,,,17040212
704,USGS,13153783,KING HILL CANAL (SITE #1) AT KING HILL ID,ST-CA,42.99795508,-115.20868,F,NAD83,,,,17050101
705,USGS,13154400,CLOVER CREEK NR KING HILL ID,ST,43.00305556,-115.1797222,S,NAD83, 2500.,20.,NGVD29,17040212
706,USGS,13154500,SNAKE RIVER AT KING HILL ID,ST,43.0022222,-115.2025,S,NAD83, 2492.30,.01,NGVD29,17050101
707,USGS,13154510,KING HILL IRR PUMPING PLANT AT KING HILL ID,ST,43.0010106,-115.20923570000001,F,NAD83,,,,17050101
708,USGS,13155074,KING HILL IRR DIST PUMPING PLANT AT GLENNS FERRY,ST,42.9598991,-115.2797922,S,NAD83,,,,17050101
709,USGS,13155620,LITTLE CANYON CREEK AT GLENNS FERRY ID,ST,42.95017669,-115.3047926,F,NAD83, 2530, 10,NGVD29,17050101
710,USGS,13155700,ALKALI CREEK NR GLENNS FERRY ID,ST,42.95805556,-115.366111,S,NAD83, 2450, 10,NGVD29,17050101
711,USGS,13155750,SAILOR CREEK PUMPING PLANT NR GLENNS FERRY ID,ST,42.93694444,-115.3827778,S,NAD83,,,,17050101
712,USGS,13155800,GRINDSTONE BUTTE PUMPING PLANT NR GLENNS FERRY ID,ST,42.93666667,-115.3827778,S,NAD83,,,,17050101
713,USGS,13157000,BENNETT CREEK NR HAMMETT ID,ST,42.94638889,-115.49305559999999,S,NAD83, 2503.10,.01,NGVD29,17050101
714,USGS,13157015,DANSKIN CATTLE CO PUMPING PLANT NR HAMMETT ID,ST,42.92388889,-115.50277779999999,S,NAD83,,,,17050101
715,USGS,13157105,CHALK FLATS PUMPING PLANT NR HAMMETT ID,ST,42.9458333,-115.54,S,NAD83,,,,17050101
716,USGS,13157110,BLEDSOE FARM PUMPING PLANT NR HAMMETT ID,ST,42.94555556,-115.54,S,NAD83,,,,17050101
717,USGS,13157120,UPPER INDIAN COVE CANAL NR HAMMETT ID,ST-CA,42.93277778,-115.55611100000002,S,NAD83,,,,17050101
718,USGS,13157125,LOWER INDIAN COVE CANAL NR HAMMETT ID,ST-CA,42.9336111,-115.55694440000002,S,NAD83,,,,17050101
719,USGS,13157130,WES FARRIS PUMPING PLANT NR HAMMETT ID,ST,42.93416667,-115.55916670000002,S,NAD83,,,,17050101
720,USGS,13157160,FLYING H RANCH PUMPING PLANT NR HAMMETT ID,ST,42.949618900000004,-115.57868970000001,F,NAD83,,,,17050101
721,USGS,13157291,WEST INDIAN COVE CANAL NR HAMMETT ID,ST-CA,42.94666667,-115.615,S,NAD83, 2500, 10,NGVD29,17050101
722,USGS,13157293,MECHAM AND SONS PUMPING PLANT NR HAMMETT ID,ST,42.9472222,-115.61527779999999,S,NAD83,,,,17050101
723,USGS,13157296,ROCKING R RANCH CANAL NR HAMMETT ID,ST-CA,42.9675,-115.63333329999999,S,NAD83,,,,17050101
724,USGS,13157300,SOUTH ELMORE CANAL NR HAMMETT ID,ST-CA,42.96055556,-115.63055559999998,S,NAD83,,,,17050101
725,USGS,13157305,SAND DUNES FARM PUMPING PLANT NR HAMMETT ID,ST,42.9396185,-115.667026,F,NAD83,,,,17050101
726,USGS,13157310,EAGLE COVE PUMPING PLANT NR HAMMETT ID,ST,42.938785100000004,-115.6781376,F,NAD83,,,,17050101
727,USGS,13157315,TRIPLE C FARM PUMPING PLANT NR HAMMETT ID,ST,42.94934058,-115.68091559999999,F,NAD83,,,,17050101
728,USGS,13157325,KEN JOHNS AND SON PUMPING PLANT NR BRUNEAU ID,ST,42.93138889,-115.70333329999998,S,NAD83,,,,17050101
729,USGS,13157340,RIVER RANCH PUMPING PLANT NR BRUNEAU ID,ST,42.93305556,-115.75055559999998,S,NAD83,,,,17050101
730,USGS,13157370,ROGER YOUNG PUMPING PLANT NR BRUNEAU ID,ST,42.94388889,-115.79777779999999,S,NAD83,,,,17050101
731,USGS,13159800,CANYON CR AT OREGON TRAIL XING NR MOUNTAIN HOME ID,ST,43.2611111,-115.7025,S,NAD83, 3540., 20,NGVD29,17050101
732,USGS,13161070,SIMPLOT NO.4 FARM CANAL NR GRAND VIEW ID,ST-CA,42.9698932,-115.9834264,S,NAD83, 2760, 20,NGVD29,17050103
733,USGS,13161500,"BRUNEAU RV AT ROWLAND, NV",ST,41.933236799999996,-115.6745268,U,NAD83, 4500.00,.01,NGVD29,17050102
734,USGS,13162225,"JARBIDGE RV BLW JARBIDGE, NV",ST,41.8904614,-115.42868159999999,S,NAD83, 6050., 20,NGVD29,17050102
735,USGS,13168500,BRUNEAU RIVER NR HOT SPRING ID,ST,42.771111100000006,-115.72027779999999,S,NAD83, 2598.50,.01,NGVD29,17050102
736,USGS,13168600,HOT SPRINGS DITCH BL HEADING NR BRUNEAU ID,ST-DCH,42.77666667,-115.7177778,S,NAD83, 2595,  1,NGVD29,17050102
737,USGS,13169000,BUCKAROO DITCH AT HOT SPRINGS NR BRUNEAU ID,ST-DCH,42.79138889,-115.7177778,S,NAD83, 2590,  1,NGVD29,17050102
738,USGS,13169450,"BIG JACKS AT AL SADIE RANCH NR BRUNEAU, ID",ST,42.7525,-116.00444440000001,S,NAD83, 2928,4.3,NAVD88,17050102
739,USGS,13169500,BIG JACKS CREEK NR BRUNEAU ID,ST,42.785,-115.98333329999998,1,NAD83, 2810.,20.,NGVD29,17050102
740,USGS,13170300,"BASIN MUTUAL CANAL NR CJ STRIKE DAM NR BRUNEAU, ID",ST-CA,42.90663889,-115.89219440000001,5,NAD83, 2606,4.3,NAVD88,17050102
741,USGS,13170350,GRAND VIEW FARMS NO.3 PUMPING PLANT NR BRUNEAU ID,ST,42.9125,-115.89277779999999,S,NAD83,,,,17050102
742,USGS,13170700,LITTLE VALLEY MUTUAL CANAL NR BRUNEAU ID,ST-CA,42.92166667,-115.95166670000002,S,NAD83, 2670, 10,NGVD29,17050101
743,USGS,13170800,GRAND VIEW REALTY PUMPING PLANT NR GRAND VIEW ID,ST,42.93138889,-115.9575,S,NAD83,,,,17050102
744,USGS,13170900,BYBEE LATERAL NR GRAND VIEW ID,ST,42.939060299999994,-115.9703702,F,NAD83,,,,17050101
745,USGS,13171100,SNAKE RIVER IRR DIST CANAL NR GRAND VIEW ID,ST-CA,42.95055556,-115.97583329999999,S,NAD83, 2450, 10,NGVD29,17050101
746,USGS,13171200,GRAND VIEW IRR DIST CANAL NR GRAND VIEW ID,ST-CA,42.94305556,-115.99444440000002,S,NAD83, 2415, 10,NGVD29,17050103
747,USGS,13171300,GRAND VIEW MUTUAL CANAL NR GRAND VIEW ID,ST-CA,42.94166667,-115.99138889999999,S,NAD83, 2450, 10,NGVD29,17050103
748,USGS,13171340,GRAND VIEW MUTUAL CANAL AB GV IRR DIST PUMPS,ST-CA,42.981836200000004,-116.08954150000001,F,NAD83,,,,17050103
749,USGS,13171345,GRAND VIEW MUTUAL CANAL BL GV IRR DIST PUMPS,ST-CA,42.980725,-116.09593059999999,F,NAD83,,,,17050103
750,USGS,13171620,SNAKE RIVER BL CJ STRIKE DAM NR GRAND VIEW ID,ST,42.94711569,-115.981204,F,NAD83,,,,17050103
751,USGS,13172240,KC FARMS CANAL NR OREANA ID,ST-CA,43.12822184,-116.31594150000001,F,NAD83,,,,17050103
752,USGS,13172410,MURPHY FLAT CANAL NR MURPHY ID,ST-CA,43.1972222,-116.396111,S,NAD83, 2930, 10,NGVD29,17050103
753,USGS,13172420,SINKER BUTTE CANAL NR MURPHY ID,ST-CA,43.21805556,-116.3925,S,NAD83, 3020, 10,NGVD29,17050103
754,USGS,13172455,"SNAKE RIVER BLW BYPASS NR MURPHY, ID",ST,43.25481389,-116.3906389,5,NAD83, 2301,4.3,NAVD88,17050103
755,USGS,13172500,SNAKE RIVER NR MURPHY ID,ST,43.25481389,-116.3906389,5,NAD83, 2301,4.3,NAVD88,17050103
756,USGS,13172505,SWAN FALLS IRRIGATION DISTRICT CANAL NR MURPHY ID,ST-CA,43.29444444,-116.41694440000002,S,NAD83, 2820, 10,NGVD29,17050103
757,USGS,131726449,REYNOLDS IRR DIST PUMP PLANT NR WALTERS FERRY ID,FA-DV,43.33377218,-116.6181805,H,NAD83,,,,17050103
758,USGS,13172775,WEST END PROJECT CANAL NR MELBA ID,ST-CA,43.429048,-116.7062426,M,NAD83,,,,17050103
759,USGS,13172890,JUMP CREEK NR HOMEDALE ID,ST,43.59654708,-116.9023687,S,NAD83, 2220.,20.,NGVD29,17050103
760,USGS,13173500,SUCCOR CREEK AT MOUTH NR HOMEDALE ID,ST,43.61765828,-116.954872,F,NAD83, 2210.,20.,NGVD29,17050103
761,USGS,13173600,SNAKE RIVER NR ADRIAN OR,ST,43.7309932,-117.07182579999998,F,NAD83, 2190,  5,NAVD88,17050103
762,USGS,13174500,"OWYHEE RV NR GOLD CK, NV",ST,41.68879428,-115.8448067,S,NAD83, 6118.75,1.0,NGVD29,17050104
763,USGS,13175100,"OWYHEE RV NR MOUNTAIN CITY, NV",ST,41.8604583,-115.9892597,F,NAD83, 5560., 20,NGVD29,17050104
